ts_event,action,rtype,side,price,size,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_px_01,ask_px_01,bid_sz_01,ask_sz_01,bid_px_02,ask_px_02,bid_sz_02,ask_sz_02
2025-04-03 09:30:00,T,10,A,58.38008740855225,45.259603314421426,58.38008740855225,58.42883337194652,12.404221526272968,142.51154991372337,58.37008740855225,58.438833371946515,77.41201439524951,233.16985284442384,58.360087408552246,58.44883337194652,5.25513733395447,86.1039216389516
2025-04-03 09:30:50,T,10,A,58.39590887998878,20.64300101719696,58.39590887998878,58.410133829701266,99.46485809108057,9.522243239642414,58.38590887998878,58.420133829701264,42.71462341297563,22.060194585015573,58.37590887998878,58.43013382970127,35.39292455868673,30.510844371177914
2025-04-03 09:31:40,T,10,B,58.42134757267167,245.28496364718544,58.38163906902657,58.42134757267167,42.081173934144566,133.97816339781403,58.37163906902657,58.43134757267167,71.74362717400038,40.14018343477315,58.361639069026566,58.441347572671674,136.79066488954578,62.92665491695485
2025-04-03 09:32:30,T,10,B,58.41138282849646,219.13778241341558,58.39051649856579,58.41138282849646,15.961791927775682,219.45228132254044,58.38051649856579,58.421382828496455,18.608583252629472,18.21309113479082,58.370516498565785,58.43138282849646,39.42023418071716,38.60802437127989
2025-04-03 09:33:20,T,10,B,58.40980462887249,136.6262851652737,58.39223366014522,58.40980462887249,53.74863786346861,164.92134840719382,58.382233660145225,58.41980462887249,101.78946400160646,351.74465195850297,58.37223366014522,58.429804628872496,5.840093537802554,18.962151179980474
2025-04-03 09:34:10,T,10,B,58.417094972339015,157.4997918520603,58.38225626739788,58.417094972339015,0.5230771198385868,14.986452234716246,58.37225626739788,58.42709497233901,138.73112111824452,29.871268280766834,58.362256267397875,58.43709497233902,51.51597006214817,20.521111655094202
2025-04-03 09:35:00,T,10,B,58.422684388953485,22.20725814027931,58.37586485986775,58.422684388953485,2.505339426011457,78.3937531276204,58.36586485986775,58.43268438895348,249.28714595543497,56.51367162285511,58.355864859867744,58.44268438895349,44.987913773828716,84.60567085566427
2025-04-03 09:35:50,T,10,B,58.4151828515806,150.72970432398589,58.38098558651442,58.4151828515806,15.09889465312882,21.17664597779673,58.37098558651442,58.4251828515806,80.58168066245373,128.89247810798398,58.36098558651442,58.435182851580606,52.821849971778185,52.05107423140956
2025-04-03 09:36:40,T,10,A,58.38155782026263,40.732531674058244,58.38155782026263,58.41596606932309,132.90225779830436,75.73552919296677,58.37155782026263,58.42596606932309,104.00689133545993,76.94836030159807,58.361557820262625,58.435966069323094,60.66747169218009,101.60723021668886
2025-04-03 09:37:30,T,10,A,58.38195952984753,133.61377284695126,58.38195952984753,58.41906807797137,34.72739511801524,176.87353100933197,58.37195952984753,58.429068077971365,217.63611488884604,53.37822108132738,58.361959529847525,58.43906807797137,2.614954786590792,37.05612805585037
