ts_event,action,rtype,side,price,size,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_px_01,ask_px_01,bid_sz_01,ask_sz_01,bid_px_02,ask_px_02,bid_sz_02,ask_sz_02
2025-04-03 09:30:00,T,10,B,49.80426576102133,223.34691043027624,49.762092961337984,49.80426576102133,34.45364300551339,114.49510729402749,49.752092961337986,49.814265761021325,28.79894431087746,8.67700810015502,49.74209296133798,49.82426576102133,18.084407253548648,22.226968746695974
2025-04-03 09:30:50,T,10,A,49.768617772557306,168.76909456423414,49.768617772557306,49.795088170197914,132.61952184644494,119.33158331059981,49.75861777255731,49.80508817019791,50.74777472690389,17.38838968170665,49.7486177725573,49.81508817019792,1.7844493836199438,9.559542686312797
2025-04-03 09:31:40,T,10,B,49.78685804691453,64.50433487074164,49.7720847143643,49.78685804691453,63.900568461626186,377.72894346117556,49.7620847143643,49.79685804691453,129.4869647632465,369.314987831487,49.752084714364294,49.806858046914535,91.03957436632317,199.87057591109277
2025-04-03 09:32:30,T,10,A,49.75537414007072,188.22643686719434,49.75537414007072,49.799102588608314,108.75044884128972,258.05762798744854,49.74537414007072,49.80910258860831,228.39531756186088,44.968791938073636,49.73537414007072,49.81910258860832,0.02536044391522666,42.61260156336635
2025-04-03 09:33:20,T,10,A,49.76684609453936,109.8269625555946,49.76684609453936,49.7900318554308,536.4486412733858,25.525577786418,49.75684609453936,49.800031855430795,475.98041972371783,26.421797677923543,49.74684609453936,49.8100318554308,121.1833090614388,26.5029576840467
2025-04-03 09:34:10,T,10,A,49.759229427878005,123.00049471690664,49.759229427878005,49.79500732857772,111.93924735332936,120.31046413580084,49.74922942787801,49.805007328577716,305.22144416851654,363.22216084440583,49.739229427878,49.81500732857772,117.0658333614017,36.385993541278246
2025-04-03 09:35:00,T,10,B,49.788770188541626,26.129284315573493,49.769643046038574,49.788770188541626,107.14074383095371,70.4807767520305,49.759643046038576,49.798770188541624,16.01934789594037,351.91392485516195,49.74964304603857,49.80877018854163,82.35000533256755,2.189871692229471
2025-04-03 09:35:50,T,10,B,49.796931133778365,1.6166741796329431,49.76424720715108,49.796931133778365,169.28292579559658,82.62589421765541,49.75424720715108,49.80693113377836,121.63176003979439,7.868204498436848,49.744247207151076,49.81693113377837,104.379023739135,61.528447652722214
2025-04-03 09:36:40,T,10,A,49.77291814733716,36.25852843888738,49.77291814733716,49.786724113196065,391.9017117282432,113.11335576364314,49.76291814733716,49.79672411319606,161.53971468008788,149.26746209825447,49.752918147337155,49.80672411319607,56.836070702126115,4.87874462819681
2025-04-03 09:37:30,T,10,A,49.764049419183785,32.211680080144255,49.764049419183785,49.79808825177307,86.64013898264811,68.55695193210894,49.75404941918379,49.80808825177307,107.224947105613,239.045223343299,49.74404941918378,49.81808825177308,35.337426575440105,3.524148467006238
2025-04-03 09:38:20,T,10,B,49.800986323018044,67.49752738388545,49.76213765634058,49.800986323018044,34.8258332033753,129.60998271739976,49.75213765634058,49.81098632301804,99.94886505732657,74.88455720596579,49.742137656340574,49.82098632301805,48.9412957776612,103.3624974527456
2025-04-03 09:39:10,T,10,A,49.77252172866941,142.51882375506793,49.77252172866941,49.79086374519577,99.94435026539053,128.0133260600295,49.76252172866941,49.80086374519577,19.73860023635251,110.77607690245793,49.75252172866941,49.810863745195775,20.371635580920678,9.062497125093223
2025-04-03 09:40:00,T,10,B,49.788376675568195,75.04206133778891,49.76220164254537,49.788376675568195,77.97642863640169,154.54566700970722,49.75220164254537,49.79837667556819,16.28033836552984,96.36578113174065,49.74220164254537,49.8083766755682,32.78889174267769,65.07729162562565
2025-04-03 09:40:50,T,10,A,49.75351317228356,271.8536747893742,49.75351317228356,49.7968246246634,252.83534686732102,58.389019855904365,49.74351317228356,49.8068246246634,56.97960649955491,15.070233798387063,49.73351317228356,49.816824624663404,2.970086525921738,52.05175862709819
2025-04-03 09:41:40,T,10,B,49.794503237628376,157.78213083623507,49.75757512081161,49.794503237628376,102.74378551628914,53.14275193949924,49.74757512081161,49.804503237628374,152.29572740089955,10.36564205963969,49.737575120811606,49.81450323762838,57.236842759442496,89.7638642658913
2025-04-03 09:42:30,T,10,A,49.749386892241574,363.49616569967725,49.749386892241574,49.79476265882077,17.288570024585674,7.165061870435417,49.739386892241576,49.80476265882077,17.862393632366512,99.03514097931111,49.72938689224157,49.814762658820776,35.351636252882464,22.699633998807286
2025-04-03 09:43:20,T,10,B,49.78513072092603,52.884119606060764,49.76159086230552,49.78513072092603,33.60094139415836,28.920637577746884,49.75159086230552,49.795130720926025,103.21163569317306,1.3628344306222082,49.741590862305515,49.80513072092603,146.64838984147187,72.39911020362005
2025-04-03 09:44:10,T,10,A,49.7567537630508,23.14679991245158,49.7567537630508,49.79119830191204,135.24440706183546,305.4385966113344,49.746753763050805,49.80119830191204,73.53601098015905,192.6430453763757,49.7367537630508,49.81119830191204,31.252334947880154,48.10936925152987
2025-04-03 09:45:00,T,10,A,49.7699924887281,6.696488589582342,49.7699924887281,49.78822282468074,32.6165342279085,20.49870762219057,49.7599924887281,49.798222824680735,72.9095691551771,43.63557107624317,49.7499924887281,49.80822282468074,28.383344106588563,54.29520666983022
2025-04-03 09:45:50,T,10,B,49.7927069063286,118.51146576505505,49.76100491718635,49.7927069063286,54.828461535972586,135.6658498835795,49.75100491718635,49.802706906328595,11.916513393581408,15.609920426503052,49.741004917186345,49.8127069063286,122.67368896670223,17.686713171239457
2025-04-03 09:46:40,T,10,B,49.78694280848539,144.50065662220234,49.772028153350306,49.78694280848539,183.9670157948198,3.0311129347038257,49.76202815335031,49.79694280848539,156.38399420581268,81.48570886956607,49.7520281533503,49.806942808485395,31.038205989660696,54.94760569456042
2025-04-03 09:47:30,T,10,B,49.790792096761635,26.204835051307857,49.76705642628248,49.790792096761635,48.85317337912433,74.18517251401954,49.75705642628248,49.80079209676163,8.741600772726036,117.39636786504312,49.74705642628248,49.81079209676164,38.16951385157817,102.45881408010946
2025-04-03 09:48:20,T,10,A,49.764866495329095,211.6926527096218,49.764866495329095,49.79172370599553,260.4228815803082,100.46837445726604,49.7548664953291,49.80172370599553,256.6687460899106,96.84492290151233,49.74486649532909,49.81172370599553,35.56309947355451,122.22067543155215
2025-04-03 09:49:10,T,10,A,49.769965752792885,257.9687996287762,49.769965752792885,49.78375257783499,21.210956047535902,212.54334129805827,49.75996575279289,49.79375257783499,18.08322543143611,150.9187836726494,49.74996575279288,49.80375257783499,88.57254038968904,78.34426380991522
2025-04-03 09:50:00,T,10,A,49.758408830697604,167.7252446698472,49.758408830697604,49.788866382395994,79.67029422027639,11.051354964823277,49.748408830697606,49.79886638239599,43.37484631434312,4.834020976045525,49.7384088306976,49.808866382396,55.23350901334071,12.907502151671123
2025-04-03 09:50:50,T,10,A,49.7592371810591,12.871077694065647,49.7592371810591,49.77799545292283,54.53942637766953,76.70052251733695,49.7492371810591,49.78799545292283,101.75923879120111,30.82207180175571,49.739237181059096,49.797995452922834,28.949611248989065,21.229338485672397
2025-04-03 09:51:40,T,10,A,49.76133772067056,39.73076951541418,49.76133772067056,49.78474339955314,26.19655344215589,11.388749410376874,49.75133772067056,49.79474339955314,145.38971652853678,60.382434553256175,49.74133772067056,49.804743399553146,149.0191152994154,31.010850114542357
2025-04-03 09:52:30,T,10,B,49.791920133245085,2.2188775904143405,49.742355201080414,49.791920133245085,30.149765526839584,128.238842532289,49.732355201080416,49.80192013324508,51.55256566853379,91.41176096993678,49.72235520108041,49.81192013324509,34.20671033555224,9.780576761066115
2025-04-03 09:53:20,T,10,A,49.74641964434945,2.251956091225474,49.74641964434945,49.79005443226642,208.73685495657764,10.249425086115123,49.73641964434945,49.80005443226642,65.0790723379741,0.26459163391999824,49.72641964434945,49.810054432266426,6.596230064586998,41.79126598539243
2025-04-03 09:54:10,T,10,B,49.78436460733321,168.87764382703915,49.7548133581244,49.78436460733321,180.68673849020055,102.36474084028767,49.744813358124404,49.79436460733321,18.501847668972353,104.87280880636214,49.7348133581244,49.80436460733321,67.43483081851335,0.5299160717967881
2025-04-03 09:55:00,T,10,B,49.776369175248014,490.4704036703729,49.76476223600792,49.776369175248014,28.507839839803523,66.73131434874311,49.75476223600792,49.78636917524801,10.62645861132831,255.26431722087207,49.744762236007915,49.79636917524802,32.027667928419504,89.60031187589358
2025-04-03 09:55:50,T,10,B,49.79352760357907,258.1865885643857,49.75574379829008,49.79352760357907,42.05504575901322,7.269984997515637,49.74574379829008,49.80352760357907,66.54226377722188,9.066473154191169,49.73574379829007,49.813527603579075,29.126013481708892,8.28652829631086
2025-04-03 09:56:40,T,10,A,49.76496510531444,54.59223910698299,49.76496510531444,49.78410782832709,83.6162365133133,159.0301256476418,49.75496510531444,49.794107828327085,55.504599942180626,221.8552532159701,49.744965105314435,49.80410782832709,150.70706557044892,14.270707253254695
2025-04-03 09:57:30,T,10,A,49.758104469935745,72.80860135246418,49.758104469935745,49.797445230315205,103.13755061583751,54.73663585376238,49.74810446993575,49.8074452303152,4.906369196494216,217.8163982591979,49.73810446993574,49.81744523031521,17.08107318027711,58.863820778962626
2025-04-03 09:58:20,T,10,A,49.7584372404997,30.348602162736675,49.7584372404997,49.79849142519568,207.06498273772985,149.97434328608702,49.748437240499705,49.808491425195676,19.467574447402576,4.655517222641914,49.7384372404997,49.81849142519568,28.850677066435402,289.6363608025816
2025-04-03 09:59:10,T,10,B,49.785813491518915,46.81009777383925,49.770088292859974,49.785813491518915,73.98194086309971,19.336719752207436,49.760088292859976,49.79581349151891,69.92479454006626,8.081646610722446,49.75008829285997,49.80581349151892,13.758398277414168,12.260565503286426
2025-04-03 10:00:00,T,10,B,49.7956482857714,36.34303855388641,49.753774498565896,49.7956482857714,248.28086819717305,84.71157889349817,49.7437744985659,49.8056482857714,183.68538504183476,15.180853374949685,49.73377449856589,49.8156482857714,37.31950904292089,85.64452622915971
2025-04-03 10:00:50,T,10,B,49.78373381084015,286.37063241103846,49.76772057943174,49.78373381084015,36.97969556679517,191.42609487945649,49.75772057943174,49.793733810840145,140.11003783222654,3.4858692429410816,49.747720579431736,49.80373381084015,165.0446989952234,30.969136394709984
2025-04-03 10:01:40,T,10,A,49.76332558195044,515.1215916774178,49.76332558195044,49.793019434149784,332.12747735770034,46.95843425587508,49.75332558195044,49.80301943414978,134.99961156570112,88.0125239734129,49.74332558195044,49.81301943414979,21.23027290563843,46.461944915506486
2025-04-03 10:02:30,T,10,B,49.78631021667772,6.314235543937796,49.77175612815526,49.78631021667772,33.73806359082846,285.29613397078174,49.76175612815526,49.79631021667772,41.61551220026246,7.64078357442267,49.75175612815526,49.80631021667772,8.742667022350577,68.03778354688973
2025-04-03 10:03:20,T,10,B,49.788609397060206,26.329157565988453,49.76792393983765,49.788609397060206,276.21228086070164,46.20822661478611,49.75792393983765,49.798609397060204,120.33658659046344,6.062285762084606,49.74792393983765,49.80860939706021,104.75673805552111,3.898352857284038
2025-04-03 10:04:10,T,10,A,49.76403586307502,6.08107461690749,49.76403586307502,49.79087968866392,34.8240109326777,2.466667061082736,49.754035863075025,49.80087968866392,28.18105121161365,110.0512022949899,49.74403586307502,49.810879688663924,50.409341444045054,195.86021320471423
2025-04-03 10:05:00,T,10,A,49.75317367367551,36.360725868693,49.75317367367551,49.79547469568981,13.000154000779625,113.65701821001093,49.743173673675514,49.80547469568981,6.9126092924143165,22.8332696896557,49.73317367367551,49.815474695689815,8.765105625735869,92.36289343647991
2025-04-03 10:05:50,T,10,A,49.763336295831564,41.68813170577956,49.763336295831564,49.78231284038594,258.2207819312501,124.95391522525226,49.753336295831566,49.79231284038594,26.455401897497847,6.854362477498962,49.74333629583156,49.802312840385945,11.912395789375086,162.15786093428906
2025-04-03 10:06:40,T,10,B,49.78745372332436,1.5588402303350202,49.75524923511702,49.78745372332436,3.2150435250203357,35.63959093353524,49.74524923511702,49.79745372332436,22.452548562067133,58.112418965220094,49.73524923511702,49.807453723324365,2.577413160767624,7.90962500717249
2025-04-03 10:07:30,T,10,A,49.7486310378857,68.17069328110907,49.7486310378857,49.79712465109935,578.2352865107338,1.0942307811806118,49.7386310378857,49.80712465109935,2.215747219109057,23.059513893004137,49.7286310378857,49.817124651099356,12.996286356091383,93.93247168174662
2025-04-03 10:08:20,T,10,A,49.75874502090807,27.017597492964573,49.75874502090807,49.79346225226045,193.52822418633622,59.3830187675469,49.748745020908075,49.803462252260445,19.377621953177446,23.11222446210795,49.73874502090807,49.81346225226045,100.55938492482608,56.20280409215228
2025-04-03 10:09:10,T,10,B,49.793448325813515,136.6162282986664,49.76086064772592,49.793448325813515,21.096040744809432,82.54252623495817,49.75086064772592,49.80344832581351,87.61027544150197,32.10549833102517,49.74086064772592,49.81344832581352,17.83207635951382,39.60243388239341
2025-04-03 10:10:00,T,10,A,49.75189435528442,62.67460946215194,49.75189435528442,49.80152702911231,94.64282332033088,55.64208555721862,49.74189435528442,49.811527029112305,111.74407680359634,42.680408998740916,49.73189435528442,49.82152702911231,104.30314539842816,136.7838254967959
2025-04-03 10:10:50,T,10,A,49.75687982535065,63.22959845486705,49.75687982535065,49.80485465420871,171.47925160860814,11.363027077284473,49.74687982535065,49.81485465420871,19.21718760672602,49.17261803174664,49.73687982535065,49.824854654208714,58.856194789343526,78.32579147961897
2025-04-03 10:11:40,T,10,B,49.79633506924858,19.390535410492706,49.76764876644172,49.79633506924858,206.16801746690223,8.558052333151958,49.75764876644172,49.806335069248576,138.54237721690583,37.76137997137265,49.74764876644171,49.81633506924858,12.341311125921264,241.57730507702723
2025-04-03 10:12:30,T,10,A,49.76847791646756,57.55866858160809,49.76847791646756,49.79493486298058,5.1031263338988655,214.1968393648431,49.75847791646756,49.80493486298058,99.00365991178592,6.533799672545705,49.74847791646756,49.814934862980586,28.13449151498645,129.04582020029142
2025-04-03 10:13:20,T,10,A,49.763389639805716,113.4740383664988,49.763389639805716,49.797208410362124,38.60427022527979,95.942252668403,49.75338963980572,49.80720841036212,76.98033886824923,30.74308622654877,49.74338963980571,49.81720841036213,161.52785202107796,107.98314512063561
2025-04-03 10:14:10,T,10,B,49.793792883402354,45.073938781619866,49.773900415844615,49.793792883402354,84.45847244484096,11.403630399724676,49.76390041584462,49.80379288340235,96.75314430059342,152.35607016524588,49.75390041584461,49.81379288340236,36.743157290438674,80.88932854167786
2025-04-03 10:15:00,T,10,B,49.79168981124704,170.75633147709217,49.77620210228574,49.79168981124704,227.4584003433323,62.550199045849155,49.76620210228574,49.80168981124704,75.95474959751543,10.204977133941949,49.756202102285734,49.81168981124704,20.876433763749546,22.346043977072405
2025-04-03 10:15:50,T,10,B,49.80188086737258,50.79661251715854,49.76994644707941,49.80188086737258,36.983039313330714,118.63657711319459,49.759946447079415,49.81188086737258,19.14213876607745,305.9126087143064,49.74994644707941,49.821880867372585,32.086077356611995,0.28463799945642326
2025-04-03 10:16:40,T,10,B,49.80566651098107,160.42274344875364,49.77000824612806,49.80566651098107,13.861295169745205,7.227429661678437,49.76000824612806,49.81566651098107,53.565836411405314,117.91660741161184,49.750008246128054,49.82566651098107,16.97621296208814,213.12073899869728
2025-04-03 10:17:30,T,10,A,49.765904268576826,18.963023744719095,49.765904268576826,49.809422272876525,186.9102227890829,37.05691163867319,49.75590426857683,49.81942227287652,44.243497629548465,20.558639457615257,49.74590426857682,49.82942227287653,157.51087693778885,58.08766628481919
2025-04-03 10:18:20,T,10,A,49.775643858536974,287.2411442433977,49.775643858536974,49.79514375700713,364.7353041230209,72.93606974179352,49.765643858536976,49.80514375700713,11.91678139097668,34.15279343613423,49.75564385853697,49.815143757007135,62.3483935918235,107.85254692457295
2025-04-03 10:19:10,T,10,B,49.81084683400695,71.01274262685419,49.76510933876297,49.81084683400695,0.27498006237477707,633.8535443812913,49.75510933876297,49.82084683400695,80.64392255721697,33.44006192238649,49.745109338762965,49.830846834006955,128.09590251013339,183.4045290979485
2025-04-03 10:20:00,T,10,B,49.8029895710538,152.85762207274195,49.76862187984584,49.8029895710538,64.56996970175275,51.379613686340754,49.75862187984584,49.8129895710538,64.704105867956,94.0347158915565,49.748621879845835,49.8229895710538,26.9431443241919,16.114091779665525
2025-04-03 10:20:50,T,10,B,49.79741242324468,11.314532841222146,49.77300852979758,49.79741242324468,187.51504125764853,92.35326879472588,49.76300852979758,49.80741242324468,121.9810077031099,191.92659062389555,49.753008529797576,49.81741242324468,80.12109147679477,192.12987706527474
2025-04-03 10:21:40,T,10,A,49.77926455279088,148.4117693174766,49.77926455279088,49.793892269392344,37.25690093843664,63.70281698888191,49.76926455279088,49.80389226939234,15.88947445128454,14.642106774112873,49.759264552790874,49.81389226939235,16.398330486856985,148.03988923393197
2025-04-03 10:22:30,T,10,B,49.794975209317734,129.22163436108877,49.777771375610904,49.794975209317734,9.772076872617715,16.25446098664442,49.767771375610906,49.80497520931773,27.067563382943067,132.4703994879293,49.7577713756109,49.81497520931774,22.626583804237637,23.336463130501375
