ts_event,action,rtype,side,price,size,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_px_01,ask_px_01,bid_sz_01,ask_sz_01,bid_px_02,ask_px_02,bid_sz_02,ask_sz_02
2025-04-03 09:30:00,T,10,A,36.37812704441442,128.61435894284512,36.37812704441442,36.4213953075243,33.33356741852761,117.96306482107664,36.36812704441442,36.4313953075243,172.30267071576918,43.41528289276205,36.35812704441442,36.4413953075243,5.071232006270917,17.34830211898178
2025-04-03 09:30:50,T,10,A,36.376172313626334,119.28056903298128,36.376172313626334,36.41775209315427,57.141893354106074,70.88740557037195,36.366172313626336,36.42775209315427,39.478957153414534,4.080876962512342,36.35617231362633,36.43775209315427,60.19675514436911,4.934735132093442
2025-04-03 09:31:40,T,10,A,36.38256607766284,167.4717602326318,36.38256607766284,36.408248937440796,21.428919877525153,14.009323163007956,36.37256607766284,36.418248937440794,82.8387962875952,110.5491418728158,36.362566077662834,36.4282489374408,113.28928009082506,3.9877464650693915
2025-04-03 09:32:30,T,10,B,36.419159921385415,141.5729632666078,36.372316560049796,36.419159921385415,201.33478669601126,47.869290153180515,36.3623165600498,36.42915992138541,211.84203661482744,80.84481309793287,36.35231656004979,36.43915992138542,39.1719690945314,69.85143374173236
2025-04-03 09:33:20,T,10,A,36.374536135042284,66.03943282261542,36.374536135042284,36.42062330556808,282.9201506417999,12.749981094283713,36.364536135042286,36.430623305568076,14.375813404383264,9.137340002691168,36.35453613504228,36.44062330556808,29.980810810943826,126.72742380488553
2025-04-03 09:34:10,T,10,B,36.41548993386589,8.853093355000384,36.37188962585676,36.41548993386589,57.15314579673545,22.79909681133563,36.36188962585676,36.42548993386589,37.83892180392992,93.1624907512065,36.35188962585676,36.435489933865895,54.650833916726675,35.57796403441065
2025-04-03 09:35:00,T,10,B,36.4147426615941,22.728011747291156,36.3664523753495,36.4147426615941,151.82488865244642,31.685299164415042,36.356452375349505,36.424742661594095,152.7350232718999,18.24110871523704,36.3464523753495,36.4347426615941,3.9141209136904127,29.878547652425688
2025-04-03 09:35:50,T,10,B,36.396426596922154,115.84392473656004,36.37728502410721,36.396426596922154,34.85699292275015,52.839719124540316,36.36728502410721,36.40642659692215,19.3713843506314,256.06674340577734,36.357285024107206,36.41642659692216,94.99431092730673,5.376285223557201
2025-04-03 09:36:40,T,10,B,36.395512386854755,54.4318065697207,36.38369949255533,36.395512386854755,49.42668141516739,18.356634886265518,36.37369949255533,36.40551238685475,1.2782562050309565,93.50833030876287,36.36369949255533,36.41551238685476,32.95511755748148,28.865659374240224
2025-04-03 09:37:30,T,10,A,36.375279728644706,66.27978781545055,36.375279728644706,36.40617629135287,68.60910450242787,121.15415370020348,36.36527972864471,36.41617629135287,15.482223888439018,57.77800115180207,36.3552797286447,36.426176291352874,32.521249138805764,2.4865425069483718
